Health,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta
Air Pollutant:,AQHI,,CO,,O3,,PM2.5,
Male,0.006995024,0.003990279,0.001371125,0.000681893,0.000187013,0.000460954,0.002704132,0.003550254
Warm All,0.004532316,0.003748837,0.001442958,0.000809055,7.20488E-05,0.00036169,0.00306364,0.004166364
Warm Female,0.001207715,0.004644832,0.000592718,0.001004635,-8.25228E-05,0.000447604,-2.85811E-05,0.005177054
Warm Male,0.008134645,0.004993497,0.002356669,0.001075567,0.000240669,0.000482291,0.006383929,0.005531954
Cold All,0.00569198,0.005378331,0.000933093,0.000778878,-9.54321E-05,0.000835715,0.003353961,0.004057987
Cold Female,0.007145794,0.006134148,0.001183822,0.000888854,-0.000146907,0.00095532,0.005116083,0.004651272
Cold Male,0.004078482,0.00637114,0.000659932,0.000922079,-5.12349E-05,0.000987283,0.001525305,0.004780691
Age 0-10 All,0.01223271,0.005310029,0.002270805,0.000883131,0.000362535,0.00063468,0.005311671,0.00463518
Age 0-10 Female,0.012620152,0.007118328,0.001889471,0.001180798,0.000955574,0.000853978,0.007258857,0.006178478
Age 0-10 Male,0.011928054,0.006445004,0.002585678,0.001074303,-0.000111135,0.00076751,0.003683656,0.005649129
Age 11-60 All,0.004949295,0.003773228,0.001102461,0.000649514,2.59188E-06,0.000432533,0.004147286,0.003383682
Age 11-60 Female,0.005405947,0.004663234,0.001555591,0.000801695,-0.000387139,0.000536027,0.004031744,0.004211736
Age 11-60 Male,0.00440617,0.004932688,0.000570251,0.000850397,0.000450783,0.000563368,0.00429393,0.004386999
Age 60+All,-0.000530011,0.005749674,0.000142447,0.001006984,-0.000284898,0.000647196,-0.003874704,0.005265789
Age 60+ Female,-0.004735995,0.00740812,-0.00072808,0.001295374,-0.000388356,0.000833748,-0.002642475,0.006755418
Age 60+ Male,0.005488955,0.008563252,0.001395775,0.001503079,-0.000133765,0.00096421,-0.005587195,0.007894419
All: LAG 13,0.007210252,0.003219377,0.001556564,0.000548912,3.16576E-05,0.000372796,0.006095085,0.002844
Female,0.008094264,0.003794218,0.001745417,0.000646737,3.90864E-05,0.000439276,0.004669565,0.00337138
Male,0.00623746,0.003981802,0.001349306,0.000679358,2.24454E-05,0.000460892,0.007639352,0.00349533
Warm All,0.005518785,0.003746757,0.002097953,0.000802332,-8.95024E-05,0.000363823,0.007327755,0.004123708
Warm Female,0.005762553,0.004655742,0.002244471,0.000998063,-0.0001179,0.000451351,0.006197316,0.00513912
Warm Male,0.005268273,0.004986189,0.001940299,0.001067733,-5.64976E-05,0.000484746,0.008576574,0.00547216
Cold All,0.006378331,0.005357202,0.000957671,0.000776842,0.000144859,0.000822991,0.005847721,0.003998464
Cold Female,0.00770862,0.006116608,0.001139111,0.000887296,0.000237508,0.000940705,0.004215439,0.004604996
Cold Male,0.004874082,0.006353094,0.00075465,0.000920898,3.56066E-05,0.000974486,0.007616147,0.004698091
Age 0-10 All,0.013428519,0.005317024,0.002791619,0.00088287,1.38001E-05,0.000636592,0.009899978,0.004590727
Age 0-10 Female,0.017336542,0.007121442,0.003544159,0.001178867,6.3802E-05,0.000855908,0.01410389,0.006148234
Age 0-10 Male,0.010241122,0.006466098,0.002170428,0.001076916,-2.57416E-05,0.000771086,0.006472253,0.005581204
Age 11-60 All,0.004153983,0.00376472,0.000993401,0.000646517,-7.86918E-05,0.000431994,0.005504326,0.003342738
Age 11-60 Female,0.005878283,0.004664832,0.001318668,0.000800042,-1.2397E-05,0.000536178,0.002015517,0.004177332
Age 11-60 Male,0.002096003,0.004914428,0.000606685,0.000845402,-0.000161316,0.00056273,0.009439419,0.004321935
Age 60+All,0.006772522,0.005728654,0.001163553,0.00100089,0.000415899,0.000646454,0.001478811,0.005179647
Age 60+ Female,0.002705365,0.007401023,0.000492041,0.001289976,0.000139888,0.000835045,-0.000296523,0.006671038
Age 60+ Male,0.012586861,0.008515844,0.002141888,0.001492776,0.000802648,0.000961063,0.004081463,0.007732789
All: LAG 14,0.004232273,0.003212303,0.000916676,0.000547269,1.30146E-05,0.00037292,0.004752592,0.002829801
Female,0.003967283,0.003782087,0.000892732,0.000644053,-2.57136E-05,0.000439471,0.004122628,0.00335033
Male,0.004499189,0.0039786,0.000939856,0.000678251,5.29038E-05,0.000461286,0.005462173,0.003484231
Warm All,0.004023061,0.003743149,0.001120832,0.000795928,0.00012865,0.000365264,0.005898981,0.004110604
Warm Female,0.005398732,0.00463821,0.001971077,0.00098534,-7.01245E-05,0.000452455,0.00529446,0.00511718
Warm Male,0.00250017,0.004998785,0.000193342,0.001063683,0.000341587,0.000487814,0.006542319,0.005464125
Cold All,0.001289812,0.005334093,0.00041675,0.000775789,-0.000572103,0.000816079,0.004620427,0.003968427
Cold Female,-0.000894153,0.006097525,-5.56999E-05,0.000887345,-0.000226388,0.00093538,0.003881087,0.004567019
Cold Male,0.003657645,0.006318042,0.000931396,0.000918273,-0.000951572,0.000963906,0.005483562,0.004668148
Age 0-10 All,0.012507691,0.005312512,0.00252478,0.000880807,0.000100451,0.000637158,0.012015627,0.004563159
Age 0-10 Female,0.0142369,0.00710005,0.003400222,0.001172078,-0.000596665,0.000854676,0.010943416,0.006126771
Age 0-10 Male,0.011151416,0.006468871,0.001806699,0.001076865,0.000668287,0.000772747,0.012929962,0.005535833
Age 11-60 All,0.000191376,0.003752207,-8.99844E-05,0.000644463,0.000152754,0.000431541,0.00071075,0.003324192
Age 11-60 Female,0.000555468,0.004647175,-0.000187395,0.000797075,0.000356685,0.000536082,-0.000787193,0.004140083
Age 11-60 Male,-0.000327401,0.004904651,1.13247E-05,0.000843741,-9.082E-05,0.000562131,0.002431609,0.004317349
Age 60+All,0.003486584,0.005721056,0.0013036,0.000995528,-0.000554566,0.00064997,0.005157113,0.005177378
Age 60+ Female,0.000922219,0.007373759,0.000654942,0.001281242,-0.000498313,0.000838529,0.009785592,0.006659536
Age 60+ Male,0.007152205,0.008516945,0.002246238,0.001485347,-0.00064316,0.000966558,-0.001162307,0.007732908
